,loss,loss,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,train,valid,train,valid,train,valid,train,valid,train,valid
epoch-1,1.2781074079760262,0.11459950528317882,0.4017857142857143,0.8195852534562212,0.7473958333333333,0.9032805299539168,0.4017857142857143,0.8195852534562212,0.4037627551020408,0.8149396470465015
epoch-2,0.05305642822194501,0.00328635150015602,0.8303571428571429,0.9733870967741935,0.9464285714285714,0.9863517665130569,0.8303571428571429,0.9733870967741935,0.8500850340136054,0.972228899013173
epoch-3,0.011453763888126665,0.0011806863063142255,0.9598214285714286,0.9818548387096774,0.9955357142857143,0.9914616935483869,0.9598214285714286,0.9818548387096774,0.9697172619047619,0.9823883128520223
epoch-4,0.0038707591115508555,0.0003988146231259018,0.9910714285714286,0.9898617511520736,1.0,0.9958146121351766,0.9910714285714286,0.9898617511520736,0.9947704081632652,0.9895672159381838
epoch-5,0.0018022689227141376,0.00035819149314765157,0.9776785714285714,0.9899193548387096,0.9925595238095237,0.9951512096774195,0.9776785714285714,0.9899193548387096,0.9812500000000001,0.9896313364055297
epoch-6,0.0013043073840686235,0.00025960161011139905,0.9776785714285714,0.9901209677419355,1.0,0.9948319892473119,0.9776785714285714,0.9901209677419355,0.979591836734694,0.9897931929181928
